region_2,parameter,technology_1,timestep_2,value
DE91,avaConv,ror,d028,0.4652395299999999
DE91,avaConv,ror,d029,0.4652395299999999
DE91,avaConv,ror,d030,0.4652395299999999
DE91,avaConv,ror,d031,0.4652395299999999
DE91,avaConv,ror,d032,0.5123113700000003
DE91,avaConv,ror,d033,0.5123113700000003
DE91,avaConv,ror,d034,0.5123113700000003
DE91,avaConv,ror,d035,0.5123113700000003
DE91,avaConv,ror,d036,0.5123113700000003
DE91,avaConv,ror,d037,0.5123113700000003
DE91,avaConv,ror,d038,0.5123113700000003
DE91,avaConv,ror,d039,0.5123113700000003
DE91,avaConv,ror,d040,0.5123113700000003
DE91,avaConv,ror,d041,0.5123113700000003
DE91,avaConv,ror,d042,0.5123113700000003
DE91,avaConv,ror,d043,0.5123113700000003
DE91,avaConv,ror,d044,0.5123113700000003
DE91,avaConv,ror,d045,0.5123113700000003
DE91,avaConv,ror,d046,0.5123113700000003
DE91,avaConv,ror,d047,0.5123113700000003
DE91,avaConv,ror,d048,0.5123113700000003
DE91,avaConv,ror,d049,0.5123113700000003
DE91,avaConv,ror,d050,0.5123113700000003
DE91,avaConv,ror,d051,0.5123113700000003
DE91,avaConv,ror,d052,0.5123113700000003
DE91,avaConv,ror,d053,0.5123113700000003
DE91,avaConv,ror,d054,0.5123113700000003
DE91,avaConv,ror,d055,0.5123113700000003
DE91,avaConv,ror,d056,0.5123113700000003
DE91,avaConv,ror,d057,0.5123113700000003
DE91,avaConv,ror,d058,0.5123113700000003
DE91,avaConv,ror,d059,0.5123113700000003
DE91,avaConv,ror,d060,0.5416932199999996
DE91,avaConv,ror,d061,0.5416932199999996
DE91,avaConv,ror,d062,0.5416932199999996
DE91,avaConv,ror,d063,0.5416932199999996
DE91,avaConv,ror,d064,0.5416932199999996
DE91,avaConv,ror,d065,0.5416932199999996
DE91,avaConv,ror,d066,0.5416932199999996
DE91,avaConv,ror,d067,0.5416932199999996
DE91,avaConv,ror,d068,0.5417060024999997
DE91,avaConv,ror,d069,0.5416932199999996
DE91,avaConv,ror,d070,0.5416932199999996
DE91,avaConv,ror,d071,0.5417060024999997
DE91,avaConv,ror,d072,0.5416932199999996
DE91,avaConv,ror,d073,0.5416932199999996
DE91,avaConv,ror,d074,0.5416932199999996
DE91,avaConv,ror,d075,0.5416932199999996
DE91,avaConv,ror,d076,0.5416932199999996
DE91,avaConv,ror,d077,0.5416932199999996
DE91,avaConv,ror,d078,0.5416932199999996
DE91,avaConv,ror,d079,0.5416932199999996
DE91,avaConv,ror,d080,0.5416932199999996
DE91,avaConv,ror,d081,0.5416932199999996
DE91,avaConv,ror,d082,0.5416932199999996
DE91,avaConv,ror,d083,0.5417060024999998
DE91,avaConv,ror,d084,0.5416932199999996
DE91,avaConv,ror,d085,0.5416932199999996
DE91,avaConv,ror,d086,0.5416932199999996
DE91,avaConv,ror,d087,0.5416932199999996
DE91,avaConv,ror,d088,0.5416932199999996
DE91,avaConv,ror,d089,0.5416932199999996
DE91,avaConv,ror,d090,0.5416932199999996
DE91,avaConv,ror,d091,0.5576774800000001
DE91,avaConv,ror,d092,0.5576774800000001
DE91,avaConv,ror,d093,0.5576774800000001
DE91,avaConv,ror,d094,0.5576774800000001
DE91,avaConv,ror,d095,0.5576774800000001
DE91,avaConv,ror,d096,0.5576774800000001
DE91,avaConv,ror,d097,0.5576774800000001
DE91,avaConv,ror,d098,0.5576774800000001
DE91,avaConv,ror,d099,0.5576909183333335
DE91,avaConv,ror,d100,0.5577043566666667
DE91,avaConv,ror,d101,0.5576774800000001
DE91,avaConv,ror,d102,0.5576774800000001
DE91,avaConv,ror,d103,0.5576774800000001
DE91,avaConv,ror,d104,0.5576774800000001
DE91,avaConv,ror,d105,0.5576774800000001
DE91,avaConv,ror,d106,0.5576774800000001
DE91,avaConv,ror,d107,0.5576774800000001
DE91,avaConv,ror,d108,0.5576774800000001
DE91,avaConv,ror,d109,0.5577043566666667
DE91,avaConv,ror,d110,0.5576774800000001
DE91,avaConv,ror,d111,0.5576774800000001
DE91,avaConv,ror,d112,0.5576774800000001
DE91,avaConv,ror,d113,0.5576774800000001
DE91,avaConv,ror,d114,0.5576774800000001
DE91,avaConv,ror,d115,0.5576774800000001
DE91,avaConv,ror,d116,0.5576774800000001
DE91,avaConv,ror,d117,0.5576774800000001
DE91,avaConv,ror,d118,0.5576774800000001
DE91,avaConv,ror,d119,0.5576774800000001
DE91,avaConv,ror,d120,0.5576774800000001
DE91,avaConv,ror,d121,0.61162955
DE91,avaConv,ror,d122,0.61162955
DE91,avaConv,ror,d123,0.61162955
DE91,avaConv,ror,d124,0.61162955
DE91,avaConv,ror,d125,0.61162955
DE91,avaConv,ror,d126,0.61162955
DE91,avaConv,ror,d127,0.61162955
DE91,avaConv,ror,d128,0.6116449854166667
DE91,avaConv,ror,d129,0.61162955
DE91,avaConv,ror,d130,0.61162955
DE91,avaConv,ror,d131,0.61162955
DE91,avaConv,ror,d132,0.61162955
DE91,avaConv,ror,d133,0.61162955
DE91,avaConv,ror,d134,0.61162955
DE91,avaConv,ror,d135,0.61162955
DE91,avaConv,ror,d136,0.61162955
DE91,avaConv,ror,d137,0.61162955
DE91,avaConv,ror,d138,0.61162955
DE91,avaConv,ror,d139,0.61162955
DE91,avaConv,ror,d140,0.61162955
DE91,avaConv,ror,d141,0.61162955
DE91,avaConv,ror,d142,0.61162955
DE91,avaConv,ror,d143,0.61162955
DE91,avaConv,ror,d144,0.61162955
DE91,avaConv,ror,d145,0.61162955
DE91,avaConv,ror,d146,0.61162955
DE91,avaConv,ror,d147,0.61162955
DE91,avaConv,ror,d148,0.61162955
DE91,avaConv,ror,d149,0.61162955
DE91,avaConv,ror,d150,0.61162955
DE91,avaConv,ror,d151,0.61162955
DE91,avaConv,ror,d152,0.5929046600000002
DE91,avaConv,ror,d153,0.5929046600000002
DE91,avaConv,ror,d154,0.5929046600000002
DE91,avaConv,ror,d155,0.5929126050000001
DE91,avaConv,ror,d156,0.5929046600000002
DE91,avaConv,ror,d157,0.5929046600000002
DE91,avaConv,ror,d158,0.5929046600000002
DE91,avaConv,ror,d159,0.5929046600000002
DE91,avaConv,ror,d160,0.5929046600000002
DE91,avaConv,ror,d161,0.5929046600000002
DE91,avaConv,ror,d162,0.5929046600000002
DE91,avaConv,ror,d163,0.5929046600000002
DE91,avaConv,ror,d164,0.5929046600000002
DE91,avaConv,ror,d165,0.5929046600000002
DE91,avaConv,ror,d166,0.5929046600000002
DE91,avaConv,ror,d167,0.5929046600000002
DE91,avaConv,ror,d168,0.5929046600000002
DE91,avaConv,ror,d169,0.5929046600000002
DE91,avaConv,ror,d170,0.5929046600000002
DE91,avaConv,ror,d171,0.5929046600000002
DE91,avaConv,ror,d172,0.5929046600000002
DE91,avaConv,ror,d173,0.5929046600000002
DE91,avaConv,ror,d174,0.5929046600000002
DE91,avaConv,ror,d175,0.5929046600000002
DE91,avaConv,ror,d176,0.5929046600000002
DE91,avaConv,ror,d177,0.5929046600000002
DE91,avaConv,ror,d178,0.5929046600000002
DE91,avaConv,ror,d179,0.5929046600000002
DE91,avaConv,ror,d180,0.5929046600000002
DE91,avaConv,ror,d181,0.5929046600000002
DE91,avaConv,ror,d182,0.4965730100000001
DE91,avaConv,ror,d183,0.4965730100000001
DE91,avaConv,ror,d184,0.4965730100000001
DE91,avaConv,ror,d185,0.4965730100000001
DE91,avaConv,ror,d186,0.4965730100000001
DE91,avaConv,ror,d187,0.4965730100000001
DE91,avaConv,ror,d188,0.4965730100000001
DE91,avaConv,ror,d189,0.4965730100000001
DE91,avaConv,ror,d190,0.4965730100000001
DE91,avaConv,ror,d191,0.4965730100000001
DE91,avaConv,ror,d192,0.4965730100000001
DE91,avaConv,ror,d193,0.4965730100000001
DE91,avaConv,ror,d194,0.4965730100000001
DE91,avaConv,ror,d195,0.49660859250000006
DE91,avaConv,ror,d196,0.4965730100000001
DE91,avaConv,ror,d197,0.4965730100000001
DE91,avaConv,ror,d198,0.4965730100000001
DE91,avaConv,ror,d199,0.4965730100000001
DE91,avaConv,ror,d200,0.4965730100000001
DE91,avaConv,ror,d201,0.4965730100000001
DE91,avaConv,ror,d202,0.4965730100000001
DE91,avaConv,ror,d203,0.4965730100000001
DE91,avaConv,ror,d204,0.4965730100000001
DE91,avaConv,ror,d205,0.4966085925000001
DE91,avaConv,ror,d206,0.4965730100000001
DE91,avaConv,ror,d207,0.4965730100000001
DE91,avaConv,ror,d208,0.4965730100000001
DE91,avaConv,ror,d209,0.4965730100000001
DE91,avaConv,ror,d210,0.4965730100000001
DE91,avaConv,ror,d211,0.4965730100000001
DE91,avaConv,ror,d212,0.4965730100000001
DE91,avaConv,ror,d213,0.43265270999999994
DE91,avaConv,ror,d214,0.43265270999999994
DE91,avaConv,ror,d215,0.43265270999999994
DE91,avaConv,ror,d216,0.43265270999999994
DE91,avaConv,ror,d217,0.43265270999999994
DE91,avaConv,ror,d218,0.43265270999999994
DE91,avaConv,ror,d219,0.43272506208333317
DE91,avaConv,ror,d220,0.43265270999999994
DE91,avaConv,ror,d221,0.43265270999999994
DE91,avaConv,ror,d222,0.43265270999999994
DE91,avaConv,ror,d223,0.43265270999999994
DE91,avaConv,ror,d224,0.43265270999999994
DE91,avaConv,ror,d225,0.43265270999999994
DE91,avaConv,ror,d226,0.43265270999999994
DE91,avaConv,ror,d227,0.43265270999999994
DE91,avaConv,ror,d228,0.43265270999999994
DE91,avaConv,ror,d229,0.43265270999999994
DE91,avaConv,ror,d230,0.43265270999999994
DE91,avaConv,ror,d231,0.43265270999999994
DE91,avaConv,ror,d232,0.43275400291666655
DE91,avaConv,ror,d233,0.43265270999999994
DE91,avaConv,ror,d234,0.43265270999999994
DE91,avaConv,ror,d235,0.43265270999999994
DE91,avaConv,ror,d236,0.43265270999999994
DE91,avaConv,ror,d237,0.43265270999999994
DE91,avaConv,ror,d238,0.43265270999999994
DE91,avaConv,ror,d239,0.43265270999999994
DE91,avaConv,ror,d240,0.43265270999999994
DE91,avaConv,ror,d241,0.43265270999999994
DE91,avaConv,ror,d242,0.43265270999999994
DE91,avaConv,ror,d243,0.43265270999999994
DE91,avaConv,ror,d244,0.5076859500000003
DE91,avaConv,ror,d245,0.5076859500000003
DE91,avaConv,ror,d246,0.5076859500000003
DE91,avaConv,ror,d247,0.5076859500000003
DE91,avaConv,ror,d248,0.5076859500000003
DE91,avaConv,ror,d249,0.5076859500000003
DE91,avaConv,ror,d250,0.5076859500000003
DE91,avaConv,ror,d251,0.5076859500000003
DE91,avaConv,ror,d252,0.5076859500000003
DE91,avaConv,ror,d253,0.5076859500000003
DE91,avaConv,ror,d254,0.5076859500000003
DE91,avaConv,ror,d255,0.5076859500000003
DE91,avaConv,ror,d256,0.5076859500000003
DE91,avaConv,ror,d257,0.5076859500000003
DE91,avaConv,ror,d258,0.5076859500000003
DE91,avaConv,ror,d259,0.5076859500000003
DE91,avaConv,ror,d260,0.5076859500000003
DE91,avaConv,ror,d261,0.5076859500000003
DE91,avaConv,ror,d262,0.5076859500000003
DE91,avaConv,ror,d263,0.5076859500000003
DE91,avaConv,ror,d264,0.5076859500000003
DE91,avaConv,ror,d265,0.5076859500000003
DE91,avaConv,ror,d266,0.507738291666667
DE91,avaConv,ror,d267,0.5076859500000003
DE91,avaConv,ror,d268,0.5076859500000003
DE91,avaConv,ror,d269,0.5076859500000003
DE91,avaConv,ror,d270,0.5076859500000003
DE91,avaConv,ror,d271,0.5076859500000003
DE91,avaConv,ror,d272,0.5076859500000003
DE91,avaConv,ror,d273,0.5077252062500003
DE91,avaConv,ror,d274,0.5136184200000001
DE91,avaConv,ror,d275,0.5136184200000001
DE91,avaConv,ror,d276,0.5136184200000001
DE91,avaConv,ror,d277,0.5136184200000001
DE91,avaConv,ror,d278,0.5136184200000001
DE91,avaConv,ror,d279,0.5136184200000001
DE91,avaConv,ror,d280,0.5136184200000001
DE91,avaConv,ror,d281,0.5136184200000001
DE91,avaConv,ror,d282,0.5136184200000001
DE91,avaConv,ror,d283,0.5136184200000001
DE91,avaConv,ror,d284,0.5136184200000001
DE91,avaConv,ror,d285,0.5136184200000001
DE91,avaConv,ror,d286,0.5136184200000001
DE91,avaConv,ror,d287,0.5136184200000001
DE91,avaConv,ror,d288,0.5136184200000001
DE91,avaConv,ror,d289,0.5136184200000001
DE91,avaConv,ror,d290,0.5136184200000001
DE91,avaConv,ror,d291,0.5136184200000001
DE91,avaConv,ror,d292,0.5136184200000001
DE91,avaConv,ror,d293,0.5136184200000001
DE91,avaConv,ror,d294,0.5136184200000001
DE91,avaConv,ror,d295,0.5136184200000001
DE91,avaConv,ror,d296,0.5136184200000001
DE91,avaConv,ror,d297,0.5136184200000001
DE91,avaConv,ror,d298,0.5136184200000001
DE91,avaConv,ror,d299,0.5136184200000001
DE91,avaConv,ror,d300,0.5136184200000001
DE91,avaConv,ror,d301,0.5136184200000001
DE91,avaConv,ror,d302,0.5136184200000001
DE91,avaConv,ror,d303,0.5136184200000001
DE91,avaConv,ror,d304,0.5136184200000001
DE91,avaConv,ror,d305,0.5434311899999998
DE91,avaConv,ror,d306,0.5434311899999998
DE91,avaConv,ror,d307,0.5433952574999997
DE91,avaConv,ror,d308,0.5434311899999998
DE91,avaConv,ror,d309,0.5434311899999998
DE91,avaConv,ror,d310,0.5434311899999998
DE91,avaConv,ror,d311,0.5434311899999998
DE91,avaConv,ror,d312,0.5434311899999998
DE91,avaConv,ror,d313,0.5434311899999998
DE91,avaConv,ror,d314,0.5434311899999998
DE91,avaConv,ror,d315,0.5434311899999998
DE91,avaConv,ror,d316,0.5434311899999998
DE91,avaConv,ror,d317,0.5434311899999998
DE91,avaConv,ror,d318,0.5434311899999998
DE91,avaConv,ror,d319,0.5434311899999998
DE91,avaConv,ror,d320,0.5434311899999998
DE91,avaConv,ror,d321,0.5434311899999998
DE91,avaConv,ror,d322,0.5434311899999998
DE91,avaConv,ror,d323,0.5434311899999998
DE91,avaConv,ror,d324,0.5434311899999998
DE91,avaConv,ror,d325,0.5434311899999998
DE91,avaConv,ror,d326,0.5434311899999998
DE91,avaConv,ror,d327,0.5434311899999998
DE91,avaConv,ror,d328,0.5434311899999998
DE91,avaConv,ror,d329,0.5434311899999998
DE91,avaConv,ror,d330,0.5434311899999998
DE91,avaConv,ror,d331,0.5434311899999998
DE91,avaConv,ror,d332,0.5434311899999998
DE91,avaConv,ror,d333,0.5434311899999998
DE91,avaConv,ror,d334,0.5434311899999998
DE91,avaConv,ror,d335,0.47100488999999984
DE91,avaConv,ror,d336,0.47100488999999984
DE91,avaConv,ror,d337,0.47100488999999984
DE91,avaConv,ror,d338,0.47100488999999984
DE91,avaConv,ror,d339,0.47100488999999984
DE91,avaConv,ror,d340,0.47100488999999984
DE91,avaConv,ror,d341,0.47100488999999984
DE91,avaConv,ror,d342,0.47100488999999984
DE91,avaConv,ror,d343,0.47100488999999984
DE91,avaConv,ror,d344,0.47100488999999984
DE91,avaConv,ror,d345,0.47100488999999984
DE91,avaConv,ror,d346,0.47100488999999984
DE91,avaConv,ror,d347,0.47100488999999984
DE91,avaConv,ror,d348,0.47100488999999984
DE91,avaConv,ror,d349,0.47100488999999984
DE91,avaConv,ror,d350,0.47100488999999984
DE91,avaConv,ror,d351,0.47100488999999984
DE91,avaConv,ror,d352,0.47100488999999984
DE91,avaConv,ror,d353,0.47100488999999984
DE91,avaConv,ror,d354,0.47100488999999984
DE91,avaConv,ror,d355,0.47100488999999984
DE91,avaConv,ror,d356,0.47100488999999984
DE91,avaConv,ror,d357,0.47100488999999984
DE91,avaConv,ror,d358,0.47100488999999984
DE91,avaConv,ror,d359,0.47100488999999984
DE91,avaConv,ror,d360,0.47100488999999984
DE91,avaConv,ror,d361,0.47100488999999984
DE91,avaConv,ror,d362,0.47100488999999984
DE91,avaConv,ror,d363,0.47100488999999984
DE91,avaConv,ror,d364,0.47100488999999984
DE91,avaConv,ror,d365,0.47100488999999984
DE92,avaConv,ror,d001,0.4652395299999999
DE92,avaConv,ror,d002,0.4652395299999999
DE92,avaConv,ror,d003,0.4652395299999999
DE92,avaConv,ror,d004,0.4652395299999999
DE92,avaConv,ror,d005,0.4652395299999999
DE92,avaConv,ror,d006,0.4652395299999999
DE92,avaConv,ror,d007,0.4652395299999999
DE92,avaConv,ror,d008,0.4652395299999999
DE92,avaConv,ror,d009,0.4652395299999999
DE92,avaConv,ror,d010,0.4652395299999999
DE92,avaConv,ror,d011,0.4652395299999999
DE92,avaConv,ror,d012,0.4652395299999999
DE92,avaConv,ror,d013,0.4652395299999999
DE92,avaConv,ror,d014,0.4652395299999999
DE92,avaConv,ror,d015,0.4652395299999999
DE92,avaConv,ror,d016,0.4652395299999999
DE92,avaConv,ror,d017,0.4652395299999999
DE92,avaConv,ror,d018,0.4652395299999999
DE92,avaConv,ror,d019,0.4652395299999999
DE92,avaConv,ror,d020,0.4652095887499999
DE92,avaConv,ror,d021,0.4652395299999999
DE92,avaConv,ror,d022,0.4652395299999999
DE92,avaConv,ror,d023,0.4652395299999999
DE92,avaConv,ror,d024,0.4652395299999999
DE92,avaConv,ror,d025,0.4652395299999999
DE92,avaConv,ror,d026,0.4652395299999999
DE92,avaConv,ror,d027,0.4652395299999999
DE92,avaConv,ror,d028,0.4652395299999999
DE92,avaConv,ror,d029,0.4652395299999999
DE92,avaConv,ror,d030,0.4652395299999999
DE92,avaConv,ror,d031,0.4652395299999999
DE92,avaConv,ror,d032,0.5123113700000003
DE92,avaConv,ror,d033,0.5123113700000003
DE92,avaConv,ror,d034,0.5123113700000003
DE92,avaConv,ror,d035,0.5123113700000003
DE92,avaConv,ror,d036,0.5123113700000003
DE92,avaConv,ror,d037,0.5123113700000003
DE92,avaConv,ror,d038,0.5123113700000003
DE92,avaConv,ror,d039,0.5123113700000003
DE92,avaConv,ror,d040,0.5123113700000003
DE92,avaConv,ror,d041,0.5123113700000003
DE92,avaConv,ror,d042,0.5123113700000003
DE92,avaConv,ror,d043,0.5123113700000003
DE92,avaConv,ror,d044,0.5123113700000003
DE92,avaConv,ror,d045,0.5123113700000003
DE92,avaConv,ror,d046,0.5123113700000003
DE92,avaConv,ror,d047,0.5123113700000003
DE92,avaConv,ror,d048,0.5123113700000003
DE92,avaConv,ror,d049,0.5123113700000003
DE92,avaConv,ror,d050,0.5123113700000003
DE92,avaConv,ror,d051,0.5123113700000003
DE92,avaConv,ror,d052,0.5123113700000003
DE92,avaConv,ror,d053,0.5123113700000003
DE92,avaConv,ror,d054,0.5123113700000003
DE92,avaConv,ror,d055,0.5123113700000003
DE92,avaConv,ror,d056,0.5123113700000003
DE92,avaConv,ror,d057,0.5123113700000003
DE92,avaConv,ror,d058,0.5123113700000003
DE92,avaConv,ror,d059,0.5123113700000003
DE92,avaConv,ror,d060,0.5416932199999996
DE92,avaConv,ror,d061,0.5416932199999996
DE92,avaConv,ror,d062,0.5416932199999996
DE92,avaConv,ror,d063,0.5416932199999996
DE92,avaConv,ror,d064,0.5416932199999996
DE92,avaConv,ror,d065,0.5416932199999996
DE92,avaConv,ror,d066,0.5416932199999996
DE92,avaConv,ror,d067,0.5416932199999996
DE92,avaConv,ror,d068,0.5417060024999997
DE92,avaConv,ror,d069,0.5416932199999996
DE92,avaConv,ror,d070,0.5416932199999996
DE92,avaConv,ror,d071,0.5417060024999997
DE92,avaConv,ror,d072,0.5416932199999996
DE92,avaConv,ror,d073,0.5416932199999996
DE92,avaConv,ror,d074,0.5416932199999996
DE92,avaConv,ror,d075,0.5416932199999996
DE92,avaConv,ror,d076,0.5416932199999996
DE92,avaConv,ror,d077,0.5416932199999996
DE92,avaConv,ror,d078,0.5416932199999996
DE92,avaConv,ror,d079,0.5416932199999996
DE92,avaConv,ror,d080,0.5416932199999996
DE92,avaConv,ror,d081,0.5416932199999996
DE92,avaConv,ror,d082,0.5416932199999996
DE92,avaConv,ror,d083,0.5417060024999998
DE92,avaConv,ror,d084,0.5416932199999996
DE92,avaConv,ror,d085,0.5416932199999996
DE92,avaConv,ror,d086,0.5416932199999996
DE92,avaConv,ror,d087,0.5416932199999996
DE92,avaConv,ror,d088,0.5416932199999996
DE92,avaConv,ror,d089,0.5416932199999996
DE92,avaConv,ror,d090,0.5416932199999996
DE92,avaConv,ror,d091,0.5576774800000001
DE92,avaConv,ror,d092,0.5576774800000001
DE92,avaConv,ror,d093,0.5576774800000001
DE92,avaConv,ror,d094,0.5576774800000001
DE92,avaConv,ror,d095,0.5576774800000001
DE92,avaConv,ror,d096,0.5576774800000001
DE92,avaConv,ror,d097,0.5576774800000001
DE92,avaConv,ror,d098,0.5576774800000001
DE92,avaConv,ror,d099,0.5576909183333335
DE92,avaConv,ror,d100,0.5577043566666667
DE92,avaConv,ror,d101,0.5576774800000001
DE92,avaConv,ror,d102,0.5576774800000001
DE92,avaConv,ror,d103,0.5576774800000001
DE92,avaConv,ror,d104,0.5576774800000001
DE92,avaConv,ror,d105,0.5576774800000001
DE92,avaConv,ror,d106,0.5576774800000001
DE92,avaConv,ror,d107,0.5576774800000001
DE92,avaConv,ror,d108,0.5576774800000001
DE92,avaConv,ror,d109,0.5577043566666667
DE92,avaConv,ror,d110,0.5576774800000001
DE92,avaConv,ror,d111,0.5576774800000001
DE92,avaConv,ror,d112,0.5576774800000001
DE92,avaConv,ror,d113,0.5576774800000001
DE92,avaConv,ror,d114,0.5576774800000001
DE92,avaConv,ror,d115,0.5576774800000001
DE92,avaConv,ror,d116,0.5576774800000001
DE92,avaConv,ror,d117,0.5576774800000001
DE92,avaConv,ror,d118,0.5576774800000001
DE92,avaConv,ror,d119,0.5576774800000001
DE92,avaConv,ror,d120,0.5576774800000001
DE92,avaConv,ror,d121,0.61162955
DE92,avaConv,ror,d122,0.61162955
DE92,avaConv,ror,d123,0.61162955
DE92,avaConv,ror,d124,0.61162955
DE92,avaConv,ror,d125,0.61162955
DE92,avaConv,ror,d126,0.61162955
DE92,avaConv,ror,d127,0.61162955
DE92,avaConv,ror,d128,0.6116449854166667
DE92,avaConv,ror,d129,0.61162955
DE92,avaConv,ror,d130,0.61162955
DE92,avaConv,ror,d131,0.61162955
DE92,avaConv,ror,d132,0.61162955
DE92,avaConv,ror,d133,0.61162955
DE92,avaConv,ror,d134,0.61162955
DE92,avaConv,ror,d135,0.61162955
DE92,avaConv,ror,d136,0.61162955
DE92,avaConv,ror,d137,0.61162955
DE92,avaConv,ror,d138,0.61162955
DE92,avaConv,ror,d139,0.61162955
DE92,avaConv,ror,d140,0.61162955
DE92,avaConv,ror,d141,0.61162955
DE92,avaConv,ror,d142,0.61162955
DE92,avaConv,ror,d143,0.61162955
DE92,avaConv,ror,d144,0.61162955
DE92,avaConv,ror,d145,0.61162955
DE92,avaConv,ror,d146,0.61162955
DE92,avaConv,ror,d147,0.61162955
DE92,avaConv,ror,d148,0.61162955
DE92,avaConv,ror,d149,0.61162955
DE92,avaConv,ror,d150,0.61162955
DE92,avaConv,ror,d151,0.61162955
DE92,avaConv,ror,d152,0.5929046600000002
DE92,avaConv,ror,d153,0.5929046600000002
DE92,avaConv,ror,d154,0.5929046600000002
DE92,avaConv,ror,d155,0.5929126050000001
DE92,avaConv,ror,d156,0.5929046600000002
DE92,avaConv,ror,d157,0.5929046600000002
DE92,avaConv,ror,d158,0.5929046600000002
DE92,avaConv,ror,d159,0.5929046600000002
DE92,avaConv,ror,d160,0.5929046600000002
DE92,avaConv,ror,d161,0.5929046600000002
DE92,avaConv,ror,d162,0.5929046600000002
DE92,avaConv,ror,d163,0.5929046600000002
DE92,avaConv,ror,d164,0.5929046600000002
DE92,avaConv,ror,d165,0.5929046600000002
DE92,avaConv,ror,d166,0.5929046600000002
DE92,avaConv,ror,d167,0.5929046600000002
DE92,avaConv,ror,d168,0.5929046600000002
DE92,avaConv,ror,d169,0.5929046600000002
DE92,avaConv,ror,d170,0.5929046600000002
DE92,avaConv,ror,d171,0.5929046600000002
DE92,avaConv,ror,d172,0.5929046600000002
DE92,avaConv,ror,d173,0.5929046600000002
DE92,avaConv,ror,d174,0.5929046600000002
DE92,avaConv,ror,d175,0.5929046600000002
DE92,avaConv,ror,d176,0.5929046600000002
DE92,avaConv,ror,d177,0.5929046600000002
DE92,avaConv,ror,d178,0.5929046600000002
DE92,avaConv,ror,d179,0.5929046600000002
DE92,avaConv,ror,d180,0.5929046600000002
DE92,avaConv,ror,d181,0.5929046600000002
DE92,avaConv,ror,d182,0.4965730100000001
DE92,avaConv,ror,d183,0.4965730100000001
DE92,avaConv,ror,d184,0.4965730100000001
DE92,avaConv,ror,d185,0.4965730100000001
DE92,avaConv,ror,d186,0.4965730100000001
DE92,avaConv,ror,d187,0.4965730100000001
